iucn_sid,poly_range_km2
161529,243892.743
161530,427278.863
161531,15241.522
161532,100902.824
161533,32274.238
161534,98144.13
161535,586121.718
161539,1601047.56
161540,1371100.662
161541,3922.207
161542,4669274.508
161543,134183.148
161544,13029.66
161545,657095.234
161546,395065.377
161547,1987037.014
161548,399443.352
161550,20111.466
161551,1070771.278
161552,437092.076
161553,619795.752
161554,48.284
161555,162153.602
161556,32979.974
161557,274820.379
161558,1135325.601
161560,410549.805
161561,115989.258
161562,190322.626
161563,1882422.832
161564,3632262.75
161565,45527.786
161566,2116824.626
161567,143327.73
161568,1543908.9
161569,2379101.613
161571,19688.183
161574,327367.054
161575,7138.529
161576,363816.588
161577,129054.763
161578,38813.843
161581,214720.902
161582,1072034.044
161583,348.986
161584,46660.621
161585,816.077
161586,790502.766
161591,22076.315
161592,9.566
161594,1024068.143
161595,604405.581
161596,329017.624
161597,132635165.678
161598,204865.153
161600,530250.201
161601,500866.169
161602,849960.091
161604,3232.626
161605,120095.035
161606,3103.927
161607,2026656.329
161608,176858.977
161610,310824.347
161612,1226326.262
161614,187079.198
161615,3715422.277
161616,68951.802
161617,29403.491
161618,130735.178
161619,779336.852
161620,74163.808
161621,1977225.979
161622,654201.046
161623,773202.283
161624,124.748
161625,423227.433
161626,2102058.936
161628,618488.365
161629,219627.72
161630,332571.87
161631,1396090.818
161632,12337.373
161633,2029400.465
161634,1526588.68
161635,347492.946
161636,597995.147
161637,35826.561
161639,28271.101
161640,948012.097
161641,31408.688
161642,98052.583
161643,70741.659
161644,2406.434
161645,897566.374
161646,31580.165
161647,131415.395
161648,1332852.342
161649,887823.138
161650,7623.576
161651,85397.992
161652,48507.691
161653,492770.302
161655,372788.275
161656,632876.81
161658,701387.543
161659,39908.589
161660,57515.27
161661,1181072.069
161662,58557.864
161663,166033.163
161664,75801.473
161666,210567.314
161667,5125.331
161668,446.497
161669,1075344.253
161673,662894.197
161674,1113823.99
161675,16934.653
161676,207005.353
161677,103928.527
161678,80326.528
161679,3432.493
161680,654029.986
161681,1674.485
161682,356103.527
161683,181959.359
161685,172116.997
161686,298274.366
161688,19717.712
161689,74503.351
161690,66437.626
161691,1353271.365
161693,67074.053
161694,185672.948
161695,3467902.938
161696,171331107.783
161697,55510.763
161700,496473.155
161701,69826.345
161702,20474.155
161703,213717.909
161704,9463.769
161705,607311.19
161706,136330.738
161707,272754.127
161708,24117
161709,866576.652
161710,2481.49
161711,94856.95
161712,22395.638
161714,943381.937
161715,1609009.395
161716,160104.49
161717,353873.072
161718,67731.104
161720,78073.037
161721,2191.182
161722,316652.599
161723,21606.454
161725,4885.339
161726,69849.793
161728,388955.539
161729,1502660.351
161730,37153.402
161731,5308727.365
161732,39741.78
161733,940808.077
161735,1051612.947
161736,11373.347
161738,124680.936
161739,276537.258
161740,1459.6
161741,59173.492
161742,18851.041
161743,419272.418
161744,4599473.191
161745,106129.174
161746,32796.871
161747,8786.29
161748,279689.326
163458,232208.206
164280,2481766.398
164508,2495199.162
164893,335138.867
165607,3148411.129
165608,1620636.327
165609,688222.621
165610,1069386.984
165611,4175516.835
165612,1889812.588
165613,393435.353
165614,1350649.141
165615,8499883.608
165616,1302616.442
165617,89033.157
165618,642309.403
165619,3766449.731
165620,4101280.07
165621,824594.644
165622,12401162.824
165623,8699931.411
165624,2076409.832
165625,587738.545
165626,21669517.803
165627,2578759.741
165628,17305657.511
165630,20372921.357
165631,23426558.963
165632,8659505.64
165633,1019665.265
165634,754032.607
165635,1327648.945
165636,1059313.557
165637,3961367.491
165638,13455953.523
165639,314491.237
165640,13785157.296
165641,16857165.33
165642,2698975.487
165643,4561581.799
165644,401134.956
165645,506153.058
165646,2513460.064
165647,507172.768
165648,3914283.621
165649,1043151.69
165650,15362173.913
165651,20738432.229
165652,12266633.642
165653,6647785.294
165654,1327154.068
165655,443163.223
165656,5057009.983
165657,5274944.387
165658,96819.044
165659,9364907.94
165660,1276450.781
165661,9037668.265
165662,411073.27
165663,1090107.745
165664,6447780.077
165665,13117954.119
165666,1036581.92
165667,16031845.386
165668,17445957.857
165669,20126963.777
165670,714716.444
165671,2607914.212
165672,13411139.573
165673,4163124.67
165674,836661.593
165675,125528.904
165676,5684176.661
165677,1838683.766
165678,6032636.135
165679,1206455.586
165680,12260610.318
165681,14860136.519
165682,307956.469
165683,7444247.832
165684,2923686.449
165685,2992603.367
165686,15182879.932
165687,142446.432
165688,3788361.82
165689,17392779.416
165690,69410.707
165691,611502.464
165692,9732783.258
165693,1445066.522
165694,12139969.39
165695,3149090.948
165696,368009.834
165697,10346724.448
165698,384991.742
165699,621642.309
165700,1067675.418
165701,340267.594
165702,10114419.46
165703,1779344.814
165704,17126173.168
165705,637086.06
165706,580437.276
165707,1344384.566
165708,277885.251
165709,1092351.519
165710,377811.565
165711,5748197.03
165712,19906228.455
165713,9914111.632
165714,17627024.51
165715,118409.527
165716,20450586.9
165717,494623.028
165718,5105365.765
165719,3347914.387
165720,125257.685
165721,443163.223
165723,4014161.153
165724,1073392.585
165725,12154092.937
165726,238107.077
165727,74538.129
165822,1968111.644
165823,46195.407
165824,34608.666
165825,810305.382
165826,20988.564
165827,101591.565
165828,16932131.45
165829,10221110.031
165830,327351.156
165831,1680530.498
165832,1302871.466
165833,1978912.211
165834,443162.577
165835,12052253.94
165836,32515.517
165837,3119525.536
165838,2986375.883
165839,1020015.066
165840,10486453.373
165841,824607.504
165842,169594.23
165843,8220778.16
165844,948296.852
165845,2012465.967
165846,487729.709
165847,50309.288
165848,8625708.469
165849,1037706.205
165850,1241538.107
165851,17108947.248
165852,10631827.018
165853,1220196.343
165854,116215.392
165855,2310267.039
165856,1210372.276
165857,1897998.771
165858,687279.64
165860,11383591.477
165861,262238.12
165862,21845205.553
165863,541116.497
165864,2662420.103
165865,1248248.828
165866,125673.018
165867,6450809.325
165868,7791880.337
165869,50752.876
165870,536479.71
165871,16669145.753
165872,4481246.829
165873,10479383.792
165874,411073.132
165875,312619.421
165876,3647045.69
165878,7192310.946
165879,3801185.133
165880,967908.199
165881,962678.335
165882,1339175.025
165883,4064103.37
165884,7456525.787
165885,18703689.137
165887,3787247.919
165888,8502953.598
165889,1029936.438
165890,78486.715
165891,495783.506
165892,109776.166
165893,2801292.961
165894,784801.501
165895,459803.095
165896,3687935.678
165897,1931936.429
165898,4012984.654
165899,443162.577
165900,735270.28
165901,12284627.355
165902,14425755.765
165903,34608.666
165910,2887384.249
165912,2032998.313
165913,274291.521
166031,596960.909
166138,2379872.593
166144,1024826.934
166150,9378280.687
166171,908320.172
166184,2440333.01
166189,17810453.982
166196,543429.899
166197,78086.051
166200,32001.456
166410,342164
166415,1116171.722
166428,3091.306
166433,5708969.245
166442,1641373.421
166444,3396253.179
166446,672129.403
166456,342358.739
166461,346020.336
166470,1997868.176
166475,506044.39
166481,12564328.228
166517,192851.493
166546,6768299.213
166552,3362150.629
166566,294687.924
166572,1972343.846
166575,3219860.664
166598,6031684.673
166627,325747.915
166638,735137.46
166641,1120735.87
166856,3155020.155
166863,9263811.647
166868,17791464.954
166885,641444.189
166892,5280296.053
166893,1475229.828
166894,21940962.786
166897,3820317.32
166904,6673613.094
166905,11061916.931
166908,8183469.266
166910,912375.323
166913,9301076.069
166919,17300465.184
166925,1594590.424
166926,12157688.927
166929,16510103.228
166935,4267183.088
166940,42494.861
166941,13252376.273
166942,18584169.138
166944,1080805.548
166947,22088864.441
166951,1327434.658
166955,895498.102
166957,267410.856
166961,401958.385
166963,1329695.234
166964,18677661.065
166966,1417244.397
166974,3638727.282
166982,7254549.555
166985,3747553.723
166989,2388293.267
166990,405012.751
166992,2680522.285
166996,10445928.818
167006,972742.211
167010,331470.332
167710,739537.104
167944,175332.353
167946,230613.147
167997,685236.095
168000,954661.631
168374,2865382.892
168438,1267895.19
168780,25478497.449
169015,16840134.363
169353,615788.584
169358,1757723.687
169359,1127905.897
169361,15223548.589
169362,828247.71
169365,34563.217
169376,149164.955
169388,38082.24
169496,5297158.725
169551,329187.149
169554,1009183.848
169566,230254.281
169587,1681260.782
169590,550304.643
169595,377592.21
169599,1393634.222
169628,100249.017
169632,14554161.874
169636,7913.981
169646,10107008.502
169676,17223.999
169679,80137.139
169948,93011.701
169949,2598704.976
169951,20762511.665
169954,2101075.471
169955,3271773.549
169956,16552.406
169957,1111762.183
169958,6842418.198
169959,342234.691
169960,186498.567
169962,27965760.333
169963,352534.891
169964,608212.648
169965,366051.425
169966,664831.58
169967,5104450.424
169968,18237093.562
169969,838474.541
169970,829841.045
169971,598976.2
169972,923790.643
169973,2198539.542
169974,6876018.232
169976,4020916.426
169977,383373.731
169978,4056615.889
169979,2795924.796
169980,41839.34
169981,634387.454
169983,2590471.187
169984,836600.87
169985,6222925.592
169986,5042450.954
169987,3994779.218
169988,1442962.321
169989,473611.201
169990,1464641.491
169991,1195623.268
169993,155674.745
169995,216.633
169996,224156.587
169997,63160.022
169999,181479.151
170000,2825237.392
170002,202348.276
170003,86939.456
170004,4357745.406
170005,140940.446
170006,453584.057
170007,793652.242
170008,6958326.997
170009,894020.108
170010,307672.748
170011,966826.955
170013,79645.788
170014,3025525.294
170015,789256.382
170016,353517.596
170017,648952.517
170018,2981941.207
170019,19149.447
170020,361238.674
170021,1451601.648
170023,4070500.237
170024,32307.831
170025,1354647
170026,1760524.216
170028,776950.282
170029,487735.04
170030,547301.456
170031,5161699.384
170032,5589827.941
170034,339810.269
170035,1247565.83
170036,104746.716
170037,10119270.334
170038,205608.796
170039,83793.695
170040,64367.452
170041,376758.884
170042,661297.957
170043,3992951.659
170044,4238559.228
170046,230834.807
170047,102210.223
170048,6897112.529
170049,4206615.575
170050,467247.444
170051,104075.646
170052,985540.398
170053,1434575.165
170054,1672439.586
170055,4394652.842
170056,1462882.376
170057,239617.883
170059,667897.683
170060,689670.523
170061,1078419.239
170062,13799386.645
170063,18381905.98
170064,1748107.602
170065,513153.062
170066,4003020.092
170067,35687.31
170068,251577.9
170069,2514418.657
170070,1155699.921
170071,24589740.498
170072,258489.42
170073,185091.198
170075,3869621.412
170079,338022.947
170080,1242281.671
170081,2940238.63
170082,3077861.319
170083,65764.646
170085,230627.758
170086,3707989.491
170087,1249571.743
170088,1247482.173
170089,2886654.886
170090,192.117
170092,4967284.139
170094,1893824.013
170095,113012.513
170096,4310795.762
170097,940825.365
170153,2366250.454
170154,2895446.153
170155,3310868.783
170156,3094539.059
170157,619538.453
170158,1159574.248
170159,2584881.332
170160,4443315.521
170161,33792.894
170162,1319551.539
170163,53826.501
170164,399939.91
170165,561454.905
170166,2178985.537
170167,6335903.324
170168,502787.758
170169,3673418.777
170170,167105.535
170171,248773.048
170172,201906.743
170173,251100.195
170174,374014.727
170175,368024.68
170176,424078.438
170177,388335.454
170178,664342.904
170179,20466.505
170180,674605.637
170181,439763.815
170182,1134635.203
170183,174868.428
170184,198750.523
170185,168869.397
170186,2817341.457
170187,332161.864
170188,327631.951
170189,540227.264
170190,4001860.411
170191,4276137.328
170192,1000328.331
170193,138732.027
170194,199914.154
170195,180180.621
170196,319159.804
170197,3433040.489
170198,15243786.796
170199,209101.619
170200,275197.335
170201,197426.511
170203,247761.369
170204,171810.344
170205,3649079.876
170206,177205.818
170207,3646663.726
170208,148439.983
170209,158046.485
170210,386877.963
170211,158046.485
170212,1497150.688
170213,155599.124
170214,431624.754
170215,1639720.779
170216,1218745.608
170218,161282.894
170220,2335376.159
170221,3042463.264
170222,549080.191
170223,3684247.145
170224,3303456.542
170225,354035.623
170226,172787.099
170227,218477.96
170228,15538.578
170229,3006923.474
170230,129504.596
170231,143065.646
170232,2689614.647
170233,824952.389
170234,726531.51
170235,40287.533
170238,13570731.982
170239,1167952.343
170240,1595715.264
170241,993565.241
170242,683281.161
170243,291138.921
170244,3307742.111
170245,2647403.409
170246,158046.484
170247,185589.026
170248,119586.69
170249,3807670.688
170250,1199588.18
170251,4968207.84
170252,2275046.146
170253,2795403.217
170254,32172.205
170256,112298.382
170257,358499.184
170258,4978240.512
170259,119667.554
170260,2573535.107
170261,2593024.946
170262,2893462.997
170263,1220171.961
170264,551927.417
170265,435741.146
170266,4122542.128
170272,218816.092
170273,94972.487
170280,2315508.159
170282,51224.364
170283,2406309.431
170284,2600019.449
170285,837709.345
170306,9474011.012
170307,49048705.471
170308,1388970.559
170309,169872764.13
170310,221846081.574
170311,5143056.14
170312,177966587.645
170313,16327325.586
170314,185080915.775
170315,149147414.487
170316,32804045.82
170318,10506581.874
170319,2817572.583
170320,8227095.428
170321,3919284.665
170322,61059021.291
170323,1545944.734
170324,11609470.23
170325,1443116.526
170326,4095650.9
170327,4203245.037
170328,30160116.755
170329,12765325.608
170330,3005605.575
170331,114077605.048
170332,1933954.461
170333,47270642.612
170334,2498966.356
170335,4223482.825
170336,34775884.055
170337,2548108.873
170338,226199952.754
170339,5789732.937
170340,62646886.882
170341,49463596.218
170342,14243498.453
170343,3214546.552
170344,49875457.577
170345,16824022.026
170346,1690575.426
170347,175148.047
170348,2606094.58
170349,63459038.748
170350,205039955.096
170351,21414621.722
170352,3660447.885
170353,3711369.98
170354,8383892.949
170355,50005689.051
170356,2716650.573
170357,6058538.718
170358,14175548.269
170501,140130.604
170526,110752.841
172321,692274.228
172359,1901597.431
172361,501363.649
172363,2238331.191
172376,999984.708
172393,751514.848
172404,2137363.331
172416,13955957.821
172419,11818132.645
172440,8057210.156
172443,54642.622
172447,1860201.024
172450,1367437.048
172468,5502473.685
172469,7986796.897
172470,51679.123
172474,1406533.27
172487,19568297.202
172491,49656.175
172495,13062326.935
172497,1848793.434
172498,4795686.652
173319,2973803.592
173320,465695.903
173321,149909.255
173322,42320.651
173324,43788.795
173325,31861.43
173326,19652.064
173327,11501951.521
173328,15062710.654
173329,213149.557
173330,295674.76
173331,11937895.161
173332,14882627.797
173333,869360.227
173334,8921.991
173335,572464.871
173336,731291.893
173337,1155449.155
173338,130279.189
173339,1367896.886
173340,247883.964
173341,390783.884
173342,1843758.915
173343,5695942.902
173344,664289.582
173345,32539.369
173346,2763452.844
173347,194122.238
173348,2461955.317
173349,431512.522
173350,426281.325
173351,209757.631
173352,15312823.757
173353,795798.436
173354,151536.335
173355,767187.689
173356,757850.837
173357,716491.575
173358,13173235.781
173359,562623.917
173360,482249.664
173361,2967775.26
173362,1148563.645
173363,14050491.668
173364,14325818.426
173365,772834.068
173366,709127.016
173367,672637.885
173368,5645798.023
173369,566045.703
173370,622694.955
173371,656886.112
173372,6048339.903
173373,157139.28
173374,32171.154
173375,10543867.193
173376,8363306.981
173378,2777527.583
173379,149909.255
173380,386296.327
173381,554620.979
173382,174836.423
173383,186682.238
173384,1416078.677
174145,218835.886
176670,99683.694
176672,54372.924
176677,130620.814
176678,234278.642
176680,270941.287
176683,103761.361
176691,66370.31
176694,280926.775
176703,178047.486
176706,345387.299
176707,119926.317
176708,5736424.309
176709,795761.38
176711,2916874.318
176712,313285.442
176713,656189.862
176714,20322.699
176715,1756768.952
176716,20240.933
176717,3803928.64
176718,1917165.602
176719,5030464.208
176720,647056.794
176721,982311.677
176722,22227.554
176723,775627.366
176724,345337.417
176725,140484.708
176726,6240408.053
176727,760895.166
176728,31127.029
176729,1102769.019
176730,148374.297
176731,428429.042
176733,266087.43
176734,1603962.432
176735,3210548.482
176736,352250.908
176737,7013171.035
176738,13194125.58
176739,23140.793
176740,12530.981
176741,972759.672
176742,695948.328
176743,3313379.22
176744,678615.486
176745,834743.712
176746,6036367.531
176748,870293.026
176749,14287.876
176750,6010428.525
176751,2595746.633
176752,14052.971
176753,369974.34
176754,685260.983
176755,141102.515
176756,1679761.937
176757,4222474.097
176759,463081.589
176760,65435.013
176761,798403.869
176762,488448.148
176763,52360.659
176765,1536748.437
176766,505625.108
176767,1742701.179
176768,19865.949
176769,2159633.637
176770,2593.475
176771,6999731.151
176772,277228.601
177110,6712015.117
177949,444717.279
177950,15929117.943
177951,13451397.298
177952,1544963.503
177953,3486685.264
177954,109398.939
177955,17575409.891
177956,79864.41
177957,9614174.159
177958,11646646.453
177959,5237463.949
177960,6082612.983
177961,6806103.671
177962,2422146.361
177963,5668805.55
177964,2121060.777
177965,21412530.344
177966,37770.842
177967,20068490.026
177968,5386515.628
177969,16533288.179
177970,20862178.34
177971,13633061.862
177972,16015725.964
177973,736027.151
177974,7350349.836
177975,5338715.913
177976,129410.827
177977,2296964.283
177978,10741284.452
177979,10923207.026
177980,11779804.063
177981,15188386.155
177982,3976036.285
177983,12241986.358
177984,677643.47
177985,529707.316
177986,6758059.356
177987,1206993.823
177988,17085014.784
177989,19194633.078
177990,21245610.415
177991,15066333.841
177992,3735314.502
177993,18834750.038
177994,7736143.695
177995,13651883.461
177997,4511442.742
177998,1920590.562
177999,444684.024
178000,4061788.429
178001,2808134.909
178002,19094038.467
178003,1857521.329
178004,4794876.549
178005,20081879.752
178006,2235278.879
178007,1756469.616
178008,18556392.207
178009,1663802.249
178010,16702880.419
178011,3412713.639
178012,19537384.291
178013,6326539.551
178014,5570163.13
178015,2666949.511
178016,371112.286
178017,17841073.55
178018,2297965.774
178019,21295073.728
178020,1511433.624
178021,180673.348
178022,14777052.051
178023,1346539.275
178024,4750306.01
178025,551306.062
178043,1377040.837
178048,492992.35
178051,882851.11
178054,79807.379
178057,119258.058
178060,617229.902
178062,640675.998
178063,828421.388
178064,814327.449
178065,736266.263
178066,624358.501
178067,878075.86
178070,897403.469
178072,1409639.632
178074,980496.15
178077,7003789.018
178081,276554.702
178082,27831.67
178084,660360.145
178086,364495.307
178087,577591.383
178088,488410.359
178089,8521.599
178090,17363.745
178091,5452.702
178092,5098.018
178093,295777.1
178094,500472.947
178097,974404.058
178100,474755.586
178102,1487409.112
178105,397247.821
178106,1273810.211
178107,453491.145
178108,383494.309
178111,1459791.968
178796,5835262.824
178797,6533515.91
178798,2933999.627
178799,399437.057
178800,5873640.194
178801,108251.038
178802,1982019.312
178803,9237553.873
178804,7242776.368
178805,5284697.5
178806,3042889.224
178807,120384.411
178808,1258032.238
178810,2425562.621
178811,3074128.486
178812,3938405.179
178813,3708819.476
178814,2651380.227
178815,289288.451
178816,775858.779
178817,6006105.846
178818,1973068.146
178819,1067371.365
178820,4560655.423
178821,5993348.525
178822,7473141.302
178823,631586.405
178824,901633.568
178825,8072602.605
178826,2278429.161
178827,1660870.26
178828,8431632.967
178829,15420832.008
178830,4531056.627
178831,1070154.48
178832,5787285.797
178834,438733.932
178835,2217360.302
178837,5003767.806
178838,7564833.597
178839,462274.189
178840,5592222.478
178841,464611.401
178842,7395841.519
178843,5294048.019
178844,87905.263
178845,7929282.487
178846,7106525.89
178847,199364.169
178848,3014584.839
178849,3434606.167
178850,7622561.621
178851,2438513.68
178852,7045813.872
178853,421300.768
178854,7146919.714
178855,558696.757
178856,2054288.284
178857,2012390.5
178858,146146.807
178889,3330606.012
178890,295249.784
178891,174902.348
178892,7993941.757
178893,15198.391
178894,7444795.449
178895,1173664.585
178896,593230.736
178897,1061273.61
178898,2227956.987
178899,343792.257
178900,11985.916
178901,448626.937
178902,530005.061
178903,941435.734
178904,497107.169
178905,121881.616
178906,124217.77
178907,163762.299
178908,34028.585
178909,558118.22
178910,1845307.1
178911,18158.032
178912,507129.596
178913,2215111.852
178914,114652.324
178916,582156.506
178917,368432.901
178918,115909.636
178919,2132462.56
178920,411073.132
178921,107163.739
178922,12387.016
178923,114767.713
178924,653758.077
178925,312400.987
178926,80932.687
178927,95936.832
178928,704636.986
178929,601733.524
178930,692921.261
178931,31510.784
178932,10193741.575
178933,126115.433
178934,61253.926
178935,635675.024
178936,471666.731
178937,477579.172
178938,80666.149
178939,155128.312
178940,378211.797
178941,120684.338
178942,872375.92
178943,159246.614
178944,725876.109
178945,472139.083
178947,468377.783
178948,593230.736
178949,3958471.122
178950,3511307.649
178951,1300707.584
178952,140636.54
178953,190179.317
178954,43498.721
178956,282721.743
178957,2312228.687
178958,1671539.331
178959,31715.826
178960,578524.157
178961,143898.725
178962,201765.194
178963,1910957.077
178965,490402.563
178966,30752.158
178967,434695.6
178968,94807.935
178969,550583.904
178970,616449.31
178971,103553.52
178972,424872.033
178973,142505.55
178974,103434.506
178976,111505.013
178977,57199.705
178978,2997650.271
178979,3458289.296
178980,105861.175
178981,676632.855
178982,33646.908
178983,101486.341
178984,2266.513
178985,1961437.713
178986,601791.711
178987,435010.484
178988,592414.731
178989,1172547.1
178990,641629.231
178991,693946.902
178992,4701110.1
178993,593230.736
178994,139496.188
178995,490402.563
178996,402961.471
178997,157867.122
178998,616449.31
178999,29649.092
179000,244481.967
179001,5397588.752
179002,4918159.226
179003,169619.825
179004,148445.511
179005,298782.511
179006,649367.416
179007,618126.985
179008,31961.619
179009,83196.96
179010,18695.611
179012,2891841.498
179013,36150.822
179014,650705.709
179015,537217.317
179016,275562.116
179017,187349.461
179018,807.241
179019,1972855.344
179020,863255.289
179021,9563.495
179022,695461.974
179023,582919.051
179024,687711.363
179025,277053.57
179026,593230.736
179027,474111.393
179028,268735.04
179029,528358.137
179031,224055.698
179032,765183.885
179033,838584.564
179034,266423.516
179035,326346.953
179036,966416.139
179037,2176657.127
179038,728140.187
179039,712827.65
179040,443807.255
179041,87089.334
179042,1061642.333
179043,3469185.285
179044,2002512.634
179045,1002473.445
179046,124579.447
179047,7731.387
179048,235312.05
179049,326239.655
179050,45029.195
179051,242504.536
179052,2841.866
179053,1449393.013
179054,206917.791
179055,478657.478
179056,1191818.624
179057,1186940.342
179058,104923.539
179059,24393.494
179060,166446.001
179061,379966.079
179062,3702467.324
179063,292771.729
179064,8757108.983
179065,454444.104
179066,558758.623
179067,307532.197
179068,365604.86
179069,224714.78
179070,274596.843
179071,433644.831
179072,127869.347
179074,2613155.814
179075,238900.95
179076,289345.171
179077,7133.562
179078,126659.586
179079,489325.211
179080,1757441.396
179081,98174.117
179083,140621.251
179084,779894.099
179086,37630.043
179087,40281.554
179088,594223.544
179089,237961.891
179090,27492.839
179091,141645.831
179092,267132.803
179093,2777241.36
179094,268735.038
179095,593230.736
179096,332078.4
179097,135724.321
179099,669086.839
179100,252467.518
179102,4134806.055
179103,99679.401
179104,105247.011
179105,142900.428
179106,1625841.639
179107,33723.769
179108,471666.731
179109,4758808.883
179110,130157.378
179111,5302214.307
179112,6311610.412
179113,526549.325
179114,427391.686
179115,525025.571
179116,1179216.917
180103,59357.35
180121,17131.929
180122,22696.138
180123,16098.184
180125,16272.635
180126,11898.803
180141,327896.661
180644,2242095.513
180650,515158.954
180682,227213.038
180684,559663.207
180690,143484.136
180706,1164622.184
180707,696101.802
180727,140793.982
180735,172172.689
180851,382179.925
180866,141770.391
180898,283758.444
180924,54618.447
180926,27619.856
180964,41372.031
180966,514970.474
180980,1045961.412
180982,29307.596
181000,977297.177
181023,84790.501
181029,561195.245
181048,162143.186
181083,564575.602
181100,744794.677
181105,974727.727
181116,2056189.366
181137,1155975.855
181156,3001768.017
181158,2197066.073
181186,222024.926
181215,155464.991
181269,1396627.407
181280,18191.155
181328,258529.491
181337,974287.975
181361,751001.854
181547,6722615.347
181550,731911.819
181567,755553.218
181577,1014701.768
181797,805115.752
181933,541465.884
181943,438254.173
181984,1442408.923
182038,1166496.795
182093,933668.822
182165,594872.401
182223,1099742.419
182239,941786.582
182285,825729.304
182330,1134747.906
182363,611226.074
182389,68180.374
182498,2043.85
182549,790874.236
182611,1044662.928
182622,187917.943
182712,118140.162
182779,727162.509
182807,106488.588
182905,201490.908
182933,260404.819
183152,3810663.569
183153,1255592.089
183155,5061344.946
183156,924530.35
183158,46112.194
183160,1261721.597
183161,20314.559
183167,3547033.374
183169,923004.817
183170,1180640.315
183171,1376406.916
183175,608376.641
183177,4992182.128
183206,923209.245
183207,417193.721
183208,550113.152
183209,309151.647
183210,492488.699
183211,1314298.885
183212,100284.856
183213,1375984.238
183214,24408024.599
183215,251516.108
183216,110713.84
183217,785319.294
183218,425113.9
183219,294071.582
183220,595018.107
183221,170306.765
183222,225768.5
183223,400910.666
183224,822142.525
183225,1373293.36
183226,835813.215
183227,585778.57
183228,375088.327
183229,1125969.85
183230,949481.304
183231,846443.003
183232,437398.36
183233,350545.809
183234,4987.494
183235,1163819.704
183236,40641.581
183237,578557.868
183238,306841.484
183239,928447.509
183240,850061.716
183241,190684.23
183242,155188.697
183243,33173.265
183244,438241.037
183245,917294.936
183246,852006.989
183248,504254.455
183249,431862.021
183250,774271.44
183251,124623.574
183252,456795.967
183253,336402.739
183254,309270.102
183255,620000.938
183256,988287.18
183257,776728.657
183258,12599.802
183259,235446.643
183260,448352.941
183261,1135063.32
183262,250130.111
183263,1445994.39
183264,61554.55
183265,33476.893
183266,846677.123
183267,116219.293
183268,1165565.411
183269,277630.024
183270,43846.281
183271,428961.222
183272,457172.909
183273,124776.29
183274,26544535.838
183275,652587.774
183276,1575076.204
183277,234281.941
183278,728195.945
183279,128131.495
183280,149392.165
183281,911754.177
183282,695479.394
183283,1017204.007
183284,108978.956
183285,561068.186
183286,377275.746
183287,1052295.476
183288,192109.611
183289,369789.502
183290,455760.799
183291,411252.251
183292,481908.863
183293,1120130.632
183294,1336713.362
183295,991549.426
183296,349134.366
183297,909189.096
183298,1194647.958
183300,203054.66
183301,209130.78
183303,290897.319
183304,840543.379
183305,168514.475
183306,18783.012
183307,216545.183
183308,986404.762
183309,865195.764
183310,788295.917
183311,1172412.292
183312,555353.151
183313,862446.438
183314,95850.03
183315,33476.893
183316,88676.518
183318,75368.911
183319,340318.377
183320,98516.934
183321,31434.722
183322,588986.235
183323,624236.763
183324,1268370.995
183325,32368.927
183326,32515.517
183327,378860.71
183328,717394.418
183329,129117.352
183330,1049556.8
183331,322077.332
183332,718402.754
183333,84382.136
183334,1379024.803
183335,265278.834
183336,588261.855
183337,618841.149
183338,38062.738
183339,980733.614
183340,867082.322
183341,809694.242
183342,873137.629
183343,689424.963
183344,124696.023
183345,144419.284
183346,288704.903
183347,5831825.724
183348,275608.163
183349,788408.179
183350,319143.073
183351,285834.425
183352,240321.459
183354,206732.786
183355,280983.337
183356,2819.445
183357,64262.31
183358,882851.041
183359,31434.722
183360,135839.173
183361,196136.548
183362,1222572.612
183363,765121.802
183364,4743876.055
183365,808938.772
183366,591875.554
183367,442436.798
183368,11363.383
183369,36819.135
183370,1347590.151
183371,203417.387
183372,235446.643
183373,16741.098
183374,1005361.283
183375,890734.096
183376,916470.443
183377,646693.243
183378,923169.708
183379,392621.408
183380,1143013.069
183381,674686.337
183382,223495.216
183384,646149.015
183385,195178.68
183386,806722.412
183387,272336.312
183388,750863.703
183389,738650.156
183390,758344.539
183391,20976.072
183392,415599.938
183393,33476.893
183394,319372.316
183395,135829.641
183396,651606.328
183397,1305748.934
183398,878120.04
183399,140135.551
183400,238360.789
183401,22495.455
183402,516394.953
183403,1011237.74
183404,259649.271
183405,24693.87
183407,169904.451
183408,218332.56
183409,524290.928
183410,944567.672
183411,538612.635
183412,827925.758
183413,524378.678
183414,260773.815
183415,204254.222
183416,767623.445
183417,298795.676
183418,424029.883
183419,568906.702
183420,663305.607
183421,1268174.826
183422,72383.49
183423,913408.874
183424,30434.238
183425,1014274.414
183426,1160097.886
183427,32598.795
183428,912604.191
183429,903089.688
183430,652610.22
183431,817433.244
183432,735360.921
183433,33476.893
183434,845455.606
183435,691211.382
183436,1314206.268
183437,899002.586
183438,713473.977
183439,455664.31
183440,496382.577
183441,7108.29
183442,105879.137
183443,907062.189
183444,309274.391
183445,135011.059
183446,169608.686
183447,185496.773
183448,280606.3
183449,1170534.643
183450,864244.518
183451,662520.891
183452,248606.541
183453,501384.644
183454,203697.329
183455,29450.855
183456,48428.065
183457,7107.094
183458,342544.57
183459,363220.544
183460,460605.238
183461,40606.91
183462,235446.643
183463,238876.867
183464,811569.93
183465,448429.417
