comname,sciname,ico_gl,ico_rgn_id,iucn_sid,subpop,cat_2024,year,assess_year,cat,cat_txt,cat_score,eval_yr,cat_2024_score
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,10,197276,NA,EN,1999,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,148,197276,NA,EN,1999,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,158,197276,NA,EN,2000,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,2,197276,NA,EN,2000,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,3,197276,NA,EN,2000,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,16,197276,NA,EN,2000,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,157,197276,NA,EN,2000,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,1,197276,NA,EN,2000,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,18,197276,NA,EN,2000,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,155,197276,NA,EN,2000,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,156,197276,NA,EN,2000,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,6,197276,NA,EN,2000,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,19,197276,NA,EN,2000,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,17,197276,NA,EN,2000,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,212,197276,NA,EN,2000,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,146,197276,NA,EN,2000,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,4,197276,NA,EN,2000,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,13,197276,NA,EN,2000,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,154,197276,NA,EN,2000,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,150,197276,NA,EN,2000,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,8,197276,NA,EN,2000,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,153,197276,NA,EN,2000,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,147,197276,NA,EN,2000,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,12,197276,NA,EN,2000,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,7,197276,NA,EN,2000,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,161,197276,NA,EN,2000,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,152,197276,NA,EN,2000,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,11,197276,NA,EN,2000,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,9,197276,NA,EN,2000,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,149,197276,NA,EN,2000,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,159,197276,NA,EN,2000,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,5,197276,NA,EN,2000,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,162,197276,NA,EN,2000,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,151,197276,NA,EN,2000,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,10,197276,NA,EN,2000,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,148,197276,NA,EN,2000,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,158,197276,NA,EN,2001,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,2,197276,NA,EN,2001,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,3,197276,NA,EN,2001,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,16,197276,NA,EN,2001,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,157,197276,NA,EN,2001,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,1,197276,NA,EN,2001,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,18,197276,NA,EN,2001,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,155,197276,NA,EN,2001,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,156,197276,NA,EN,2001,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,6,197276,NA,EN,2001,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,19,197276,NA,EN,2001,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,17,197276,NA,EN,2001,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,212,197276,NA,EN,2001,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,146,197276,NA,EN,2001,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,4,197276,NA,EN,2001,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,13,197276,NA,EN,2001,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,154,197276,NA,EN,2001,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,150,197276,NA,EN,2001,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,8,197276,NA,EN,2001,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,153,197276,NA,EN,2001,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,147,197276,NA,EN,2001,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,12,197276,NA,EN,2001,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,7,197276,NA,EN,2001,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,161,197276,NA,EN,2001,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,152,197276,NA,EN,2001,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,11,197276,NA,EN,2001,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,9,197276,NA,EN,2001,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,149,197276,NA,EN,2001,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,159,197276,NA,EN,2001,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,5,197276,NA,EN,2001,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,162,197276,NA,EN,2001,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,151,197276,NA,EN,2001,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,10,197276,NA,EN,2001,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,148,197276,NA,EN,2001,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,158,197276,NA,EN,2002,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,2,197276,NA,EN,2002,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,3,197276,NA,EN,2002,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,16,197276,NA,EN,2002,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,157,197276,NA,EN,2002,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,1,197276,NA,EN,2002,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,18,197276,NA,EN,2002,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,155,197276,NA,EN,2002,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,156,197276,NA,EN,2002,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,6,197276,NA,EN,2002,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,19,197276,NA,EN,2002,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,17,197276,NA,EN,2002,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,212,197276,NA,EN,2002,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,146,197276,NA,EN,2002,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,4,197276,NA,EN,2002,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,13,197276,NA,EN,2002,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,154,197276,NA,EN,2002,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,150,197276,NA,EN,2002,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,8,197276,NA,EN,2002,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,153,197276,NA,EN,2002,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,147,197276,NA,EN,2002,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,12,197276,NA,EN,2002,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,7,197276,NA,EN,2002,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,161,197276,NA,EN,2002,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,152,197276,NA,EN,2002,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,11,197276,NA,EN,2002,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,9,197276,NA,EN,2002,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,149,197276,NA,EN,2002,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,159,197276,NA,EN,2002,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,5,197276,NA,EN,2002,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,162,197276,NA,EN,2002,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,151,197276,NA,EN,2002,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,10,197276,NA,EN,2002,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,148,197276,NA,EN,2002,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,158,197276,NA,EN,2003,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,2,197276,NA,EN,2003,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,3,197276,NA,EN,2003,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,16,197276,NA,EN,2003,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,157,197276,NA,EN,2003,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,1,197276,NA,EN,2003,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,18,197276,NA,EN,2003,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,155,197276,NA,EN,2003,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,156,197276,NA,EN,2003,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,6,197276,NA,EN,2003,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,19,197276,NA,EN,2003,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,17,197276,NA,EN,2003,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,212,197276,NA,EN,2003,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,146,197276,NA,EN,2003,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,4,197276,NA,EN,2003,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,13,197276,NA,EN,2003,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,154,197276,NA,EN,2003,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,150,197276,NA,EN,2003,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,8,197276,NA,EN,2003,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,153,197276,NA,EN,2003,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,147,197276,NA,EN,2003,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,12,197276,NA,EN,2003,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,7,197276,NA,EN,2003,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,161,197276,NA,EN,2003,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,152,197276,NA,EN,2003,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,11,197276,NA,EN,2003,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,9,197276,NA,EN,2003,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,149,197276,NA,EN,2003,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,159,197276,NA,EN,2003,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,5,197276,NA,EN,2003,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,162,197276,NA,EN,2003,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,151,197276,NA,EN,2003,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,10,197276,NA,EN,2003,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,148,197276,NA,EN,2003,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,158,197276,NA,EN,2004,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,2,197276,NA,EN,2004,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,3,197276,NA,EN,2004,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,16,197276,NA,EN,2004,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,157,197276,NA,EN,2004,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,1,197276,NA,EN,2004,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,18,197276,NA,EN,2004,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,155,197276,NA,EN,2004,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,156,197276,NA,EN,2004,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,6,197276,NA,EN,2004,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,19,197276,NA,EN,2004,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,17,197276,NA,EN,2004,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,212,197276,NA,EN,2004,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,146,197276,NA,EN,2004,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,4,197276,NA,EN,2004,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,13,197276,NA,EN,2004,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,154,197276,NA,EN,2004,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,150,197276,NA,EN,2004,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,8,197276,NA,EN,2004,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,153,197276,NA,EN,2004,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,147,197276,NA,EN,2004,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,12,197276,NA,EN,2004,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,7,197276,NA,EN,2004,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,161,197276,NA,EN,2004,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,152,197276,NA,EN,2004,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,11,197276,NA,EN,2004,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,9,197276,NA,EN,2004,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,149,197276,NA,EN,2004,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,159,197276,NA,EN,2004,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,5,197276,NA,EN,2004,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,162,197276,NA,EN,2004,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,151,197276,NA,EN,2004,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,10,197276,NA,EN,2004,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,148,197276,NA,EN,2004,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,158,197276,NA,EN,2005,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,2,197276,NA,EN,2005,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,3,197276,NA,EN,2005,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,16,197276,NA,EN,2005,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,157,197276,NA,EN,2005,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,1,197276,NA,EN,2005,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,18,197276,NA,EN,2005,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,155,197276,NA,EN,2005,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,156,197276,NA,EN,2005,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,6,197276,NA,EN,2005,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,19,197276,NA,EN,2005,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,17,197276,NA,EN,2005,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,212,197276,NA,EN,2005,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,146,197276,NA,EN,2005,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,4,197276,NA,EN,2005,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,13,197276,NA,EN,2005,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,154,197276,NA,EN,2005,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,150,197276,NA,EN,2005,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,8,197276,NA,EN,2005,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,153,197276,NA,EN,2005,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,147,197276,NA,EN,2005,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,12,197276,NA,EN,2005,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,7,197276,NA,EN,2005,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,161,197276,NA,EN,2005,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,152,197276,NA,EN,2005,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,11,197276,NA,EN,2005,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,9,197276,NA,EN,2005,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,149,197276,NA,EN,2005,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,159,197276,NA,EN,2005,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,5,197276,NA,EN,2005,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,162,197276,NA,EN,2005,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,151,197276,NA,EN,2005,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,10,197276,NA,EN,2005,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,148,197276,NA,EN,2005,NA,EN,Endangered,0.6,NA,0.6
New Zealand Longfin Eel,Anguilla dieffenbachii,FALSE,158,197276,NA,EN,2006,NA,EN,Endangered,0.6,NA,0.6
